,heure,type,nb_pl,cam_num,cam_nom
50,16,PL locaux,227.35999999999999,5,A10/N10 vers Paris
51,17,PL en transit,195.33,5,A10/N10 vers Paris
52,17,Vehicules Legers,4431.0,5,A10/N10 vers Paris
53,17,PL locaux,187.67,5,A10/N10 vers Paris
54,18,PL en transit,196.04,5,A10/N10 vers Paris
55,18,Vehicules Legers,3849.0,5,A10/N10 vers Paris
56,18,PL locaux,180.96,5,A10/N10 vers Paris
57,19,PL en transit,262.55,5,A10/N10 vers Paris
58,19,Vehicules Legers,2754.0,5,A10/N10 vers Paris
59,19,PL locaux,182.45,5,A10/N10 vers Paris
60,20,PL en transit,243.39000000000001,5,A10/N10 vers Paris
61,20,Vehicules Legers,1637.0,5,A10/N10 vers Paris
62,20,PL locaux,155.60999999999999,5,A10/N10 vers Paris
63,21,PL en transit,234.75,5,A10/N10 vers Paris
64,21,Vehicules Legers,953.0,5,A10/N10 vers Paris
65,21,PL locaux,78.25,5,A10/N10 vers Paris
66,22,PL en transit,186.20000000000002,5,A10/N10 vers Paris
67,22,Vehicules Legers,749.0,5,A10/N10 vers Paris
68,22,PL locaux,58.79999999999998,5,A10/N10 vers Paris
69,23,PL en transit,171.0,5,A10/N10 vers Paris
70,23,Vehicules Legers,505.0,5,A10/N10 vers Paris
71,23,PL locaux,54.0,5,A10/N10 vers Paris
0,0,PL en transit,88.96000000000001,6,A10/N10 vers Bordeaux
1,0,Vehicules Legers,191.0,6,A10/N10 vers Bordeaux
2,0,PL locaux,50.03999999999999,6,A10/N10 vers Bordeaux
3,1,PL en transit,91.35000000000001,6,A10/N10 vers Bordeaux
4,1,Vehicules Legers,149.0,6,A10/N10 vers Bordeaux
5,1,PL locaux,53.64999999999999,6,A10/N10 vers Bordeaux
6,2,PL en transit,83.79,6,A10/N10 vers Bordeaux
7,2,Vehicules Legers,159.0,6,A10/N10 vers Bordeaux
8,2,PL locaux,63.209999999999994,6,A10/N10 vers Bordeaux
9,3,PL en transit,97.44,6,A10/N10 vers Bordeaux
10,3,Vehicules Legers,234.0,6,A10/N10 vers Bordeaux
11,3,PL locaux,70.56,6,A10/N10 vers Bordeaux
12,4,PL en transit,125.67,6,A10/N10 vers Bordeaux
13,4,Vehicules Legers,425.0,6,A10/N10 vers Bordeaux
14,4,PL locaux,87.33,6,A10/N10 vers Bordeaux
15,5,PL en transit,196.35,6,A10/N10 vers Bordeaux
16,5,Vehicules Legers,1096.0,6,A10/N10 vers Bordeaux
17,5,PL locaux,160.65,6,A10/N10 vers Bordeaux
18,6,PL en transit,216.09,6,A10/N10 vers Bordeaux
19,6,Vehicules Legers,3036.0,6,A10/N10 vers Bordeaux
20,6,PL locaux,224.91,6,A10/N10 vers Bordeaux
21,7,PL en transit,123.95,6,A10/N10 vers Bordeaux
22,7,Vehicules Legers,2424.0,6,A10/N10 vers Bordeaux
23,7,PL locaux,211.05,6,A10/N10 vers Bordeaux
24,8,PL en transit,115.52,6,A10/N10 vers Bordeaux
25,8,Vehicules Legers,2228.0,6,A10/N10 vers Bordeaux
26,8,PL locaux,188.48000000000002,6,A10/N10 vers Bordeaux
27,9,PL en transit,207.36,6,A10/N10 vers Bordeaux
28,9,Vehicules Legers,2153.0,6,A10/N10 vers Bordeaux
29,9,PL locaux,224.64,6,A10/N10 vers Bordeaux
30,10,PL en transit,216.96,6,A10/N10 vers Bordeaux
31,10,Vehicules Legers,2116.0,6,A10/N10 vers Bordeaux
32,10,PL locaux,235.04,6,A10/N10 vers Bordeaux
33,11,PL en transit,216.09,6,A10/N10 vers Bordeaux
34,11,Vehicules Legers,1983.0,6,A10/N10 vers Bordeaux
35,11,PL locaux,224.91,6,A10/N10 vers Bordeaux
36,12,PL en transit,228.96,6,A10/N10 vers Bordeaux
37,12,Vehicules Legers,1842.0,6,A10/N10 vers Bordeaux
38,12,PL locaux,195.04,6,A10/N10 vers Bordeaux
39,13,PL en transit,225.16,6,A10/N10 vers Bordeaux
40,13,Vehicules Legers,2047.0,6,A10/N10 vers Bordeaux
41,13,PL locaux,207.84,6,A10/N10 vers Bordeaux
42,14,PL en transit,207.27,6,A10/N10 vers Bordeaux
43,14,Vehicules Legers,1994.0,6,A10/N10 vers Bordeaux
44,14,PL locaux,215.73,6,A10/N10 vers Bordeaux
45,15,PL en transit,203.5,6,A10/N10 vers Bordeaux
46,15,Vehicules Legers,2046.0,6,A10/N10 vers Bordeaux
47,15,PL locaux,203.5,6,A10/N10 vers Bordeaux
48,16,PL en transit,198.64000000000001,6,A10/N10 vers Bordeaux
49,16,Vehicules Legers,2175.0,6,A10/N10 vers Bordeaux
50,16,PL locaux,183.35999999999999,6,A10/N10 vers Bordeaux
51,17,PL en transit,154.1,6,A10/N10 vers Bordeaux
52,17,Vehicules Legers,2370.0,6,A10/N10 vers Bordeaux
53,17,PL locaux,180.9,6,A10/N10 vers Bordeaux
54,18,PL en transit,149.45000000000002,6,A10/N10 vers Bordeaux
55,18,Vehicules Legers,2300.0,6,A10/N10 vers Bordeaux
56,18,PL locaux,155.54999999999998,6,A10/N10 vers Bordeaux
57,19,PL en transit,176.4,6,A10/N10 vers Bordeaux
58,19,Vehicules Legers,1848.0,6,A10/N10 vers Bordeaux
59,19,PL locaux,117.6,6,A10/N10 vers Bordeaux
60,20,PL en transit,167.68,6,A10/N10 vers Bordeaux
61,20,Vehicules Legers,1154.0,6,A10/N10 vers Bordeaux
62,20,PL locaux,94.32,6,A10/N10 vers Bordeaux
63,21,PL en transit,136.96,6,A10/N10 vers Bordeaux
64,21,Vehicules Legers,703.0,6,A10/N10 vers Bordeaux
65,21,PL locaux,77.03999999999999,6,A10/N10 vers Bordeaux
66,22,PL en transit,115.29,6,A10/N10 vers Bordeaux
67,22,Vehicules Legers,483.0,6,A10/N10 vers Bordeaux
68,22,PL locaux,67.71,6,A10/N10 vers Bordeaux
69,23,PL en transit,90.63,6,A10/N10 vers Bordeaux
70,23,Vehicules Legers,340.0,6,A10/N10 vers Bordeaux
71,23,PL locaux,68.37,6,A10/N10 vers Bordeaux
0,0,PL en transit,4.2,7,N89 vers Lyon
1,0,Vehicules Legers,88.0,7,N89 vers Lyon
2,0,PL locaux,9.8,7,N89 vers Lyon
3,1,PL en transit,3.99,7,N89 vers Lyon
4,1,Vehicules Legers,59.0,7,N89 vers Lyon
5,1,PL locaux,15.01,7,N89 vers Lyon
6,2,PL en transit,5.72,7,N89 vers Lyon
7,2,Vehicules Legers,47.0,7,N89 vers Lyon
8,2,PL locaux,20.28,7,N89 vers Lyon
9,3,PL en transit,3.96,7,N89 vers Lyon
10,3,Vehicules Legers,28.0,7,N89 vers Lyon
11,3,PL locaux,29.04,7,N89 vers Lyon
12,4,PL en transit,4.68,7,N89 vers Lyon
13,4,Vehicules Legers,53.0,7,N89 vers Lyon
14,4,PL locaux,34.32,7,N89 vers Lyon
15,5,PL en transit,7.2,7,N89 vers Lyon
16,5,Vehicules Legers,126.0,7,N89 vers Lyon
17,5,PL locaux,52.8,7,N89 vers Lyon
18,6,PL en transit,11.4,7,N89 vers Lyon
19,6,Vehicules Legers,399.0,7,N89 vers Lyon
20,6,PL locaux,83.6,7,N89 vers Lyon
21,7,PL en transit,15.290000000000001,7,N89 vers Lyon
22,7,Vehicules Legers,1311.0,7,N89 vers Lyon
23,7,PL locaux,123.71,7,N89 vers Lyon
24,8,PL en transit,14.76,7,N89 vers Lyon
25,8,Vehicules Legers,1801.0,7,N89 vers Lyon
26,8,PL locaux,108.24,7,N89 vers Lyon
27,9,PL en transit,20.25,7,N89 vers Lyon
28,9,Vehicules Legers,1127.0,7,N89 vers Lyon
29,9,PL locaux,114.75,7,N89 vers Lyon
30,10,PL en transit,22.72,7,N89 vers Lyon
31,10,Vehicules Legers,896.0,7,N89 vers Lyon
32,10,PL locaux,119.28,7,N89 vers Lyon
33,11,PL en transit,22.61,7,N89 vers Lyon
34,11,Vehicules Legers,857.0,7,N89 vers Lyon
35,11,PL locaux,110.39,7,N89 vers Lyon
36,12,PL en transit,16.94,7,N89 vers Lyon
37,12,Vehicules Legers,872.0,7,N89 vers Lyon
38,12,PL locaux,104.06,7,N89 vers Lyon
39,13,PL en transit,20.06,7,N89 vers Lyon
40,13,Vehicules Legers,992.0,7,N89 vers Lyon
41,13,PL locaux,97.94,7,N89 vers Lyon
42,14,PL en transit,18.75,7,N89 vers Lyon
43,14,Vehicules Legers,1032.0,7,N89 vers Lyon
44,14,PL locaux,106.25,7,N89 vers Lyon
45,15,PL en transit,18.56,7,N89 vers Lyon
46,15,Vehicules Legers,1194.0,7,N89 vers Lyon
47,15,PL locaux,97.44,7,N89 vers Lyon
48,16,PL en transit,11.57,7,N89 vers Lyon
49,16,Vehicules Legers,1522.0,7,N89 vers Lyon
50,16,PL locaux,77.43,7,N89 vers Lyon
51,17,PL en transit,8.19,7,N89 vers Lyon
52,17,Vehicules Legers,1781.0,7,N89 vers Lyon
53,17,PL locaux,54.81,7,N89 vers Lyon
54,18,PL en transit,9.88,7,N89 vers Lyon
55,18,Vehicules Legers,1577.0,7,N89 vers Lyon
56,18,PL locaux,42.12,7,N89 vers Lyon
57,19,PL en transit,11.28,7,N89 vers Lyon
58,19,Vehicules Legers,1061.0,7,N89 vers Lyon
59,19,PL locaux,35.72,7,N89 vers Lyon
60,20,PL en transit,10.8,7,N89 vers Lyon
61,20,Vehicules Legers,587.0,7,N89 vers Lyon
62,20,PL locaux,29.2,7,N89 vers Lyon
63,21,PL en transit,6.5,7,N89 vers Lyon
64,21,Vehicules Legers,336.0,7,N89 vers Lyon
65,21,PL locaux,18.5,7,N89 vers Lyon
66,22,PL en transit,8.46,7,N89 vers Lyon
67,22,Vehicules Legers,245.0,7,N89 vers Lyon
68,22,PL locaux,9.54,7,N89 vers Lyon
69,23,PL en transit,5.76,7,N89 vers Lyon
70,23,Vehicules Legers,205.0,7,N89 vers Lyon
71,23,PL locaux,10.24,7,N89 vers Lyon
0,0,PL en transit,4.68,8,N89 vers Bordeaux
1,0,Vehicules Legers,60.0,8,N89 vers Bordeaux
2,0,PL locaux,7.32,8,N89 vers Bordeaux
3,1,PL en transit,3.08,8,N89 vers Bordeaux
4,1,Vehicules Legers,34.0,8,N89 vers Bordeaux
5,1,PL locaux,7.92,8,N89 vers Bordeaux
6,2,PL en transit,4.3500000000000005,8,N89 vers Bordeaux
7,2,Vehicules Legers,31.0,8,N89 vers Bordeaux
8,2,PL locaux,10.649999999999999,8,N89 vers Bordeaux
9,3,PL en transit,8.0,8,N89 vers Bordeaux
10,3,Vehicules Legers,62.0,8,N89 vers Bordeaux
11,3,PL locaux,17.0,8,N89 vers Bordeaux
12,4,PL en transit,11.34,8,N89 vers Bordeaux
13,4,Vehicules Legers,125.0,8,N89 vers Bordeaux
14,4,PL locaux,30.66,8,N89 vers Bordeaux
15,5,PL en transit,19.75,8,N89 vers Bordeaux
16,5,Vehicules Legers,308.0,8,N89 vers Bordeaux
17,5,PL locaux,59.25,8,N89 vers Bordeaux
18,6,PL en transit,29.400000000000002,8,N89 vers Bordeaux
19,6,Vehicules Legers,1232.0,8,N89 vers Bordeaux
20,6,PL locaux,110.6,8,N89 vers Bordeaux
21,7,PL en transit,8.88,8,N89 vers Bordeaux
22,7,Vehicules Legers,1432.0,8,N89 vers Bordeaux
23,7,PL locaux,102.12,8,N89 vers Bordeaux
24,8,PL en transit,9.28,8,N89 vers Bordeaux
25,8,Vehicules Legers,1351.0,8,N89 vers Bordeaux
26,8,PL locaux,106.72,8,N89 vers Bordeaux
27,9,PL en transit,16.28,8,N89 vers Bordeaux
28,9,Vehicules Legers,1067.0,8,N89 vers Bordeaux
29,9,PL locaux,131.72,8,N89 vers Bordeaux
30,10,PL en transit,21.32,8,N89 vers Bordeaux
31,10,Vehicules Legers,961.0,8,N89 vers Bordeaux
32,10,PL locaux,142.68,8,N89 vers Bordeaux
33,11,PL en transit,22.5,8,N89 vers Bordeaux
34,11,Vehicules Legers,942.0,8,N89 vers Bordeaux
35,11,PL locaux,127.5,8,N89 vers Bordeaux
36,12,PL en transit,23.37,8,N89 vers Bordeaux
37,12,Vehicules Legers,905.0,8,N89 vers Bordeaux
38,12,PL locaux,99.63,8,N89 vers Bordeaux
39,13,PL en transit,22.14,8,N89 vers Bordeaux
40,13,Vehicules Legers,919.0,8,N89 vers Bordeaux
41,13,PL locaux,100.86,8,N89 vers Bordeaux
42,14,PL en transit,19.35,8,N89 vers Bordeaux
43,14,Vehicules Legers,929.0,8,N89 vers Bordeaux
44,14,PL locaux,109.65,8,N89 vers Bordeaux
45,15,PL en transit,17.78,8,N89 vers Bordeaux
46,15,Vehicules Legers,1021.0,8,N89 vers Bordeaux
47,15,PL locaux,109.22,8,N89 vers Bordeaux
48,16,PL en transit,18.75,8,N89 vers Bordeaux
49,16,Vehicules Legers,1287.0,8,N89 vers Bordeaux
50,16,PL locaux,106.25,8,N89 vers Bordeaux
51,17,PL en transit,11.64,8,N89 vers Bordeaux
52,17,Vehicules Legers,1582.0,8,N89 vers Bordeaux
53,17,PL locaux,85.36,8,N89 vers Bordeaux
54,18,PL en transit,12.24,8,N89 vers Bordeaux
55,18,Vehicules Legers,1429.0,8,N89 vers Bordeaux
56,18,PL locaux,55.76,8,N89 vers Bordeaux
57,19,PL en transit,11.040000000000001,8,N89 vers Bordeaux
58,19,Vehicules Legers,958.0,8,N89 vers Bordeaux
59,19,PL locaux,36.96,8,N89 vers Bordeaux
60,20,PL en transit,8.370000000000001,8,N89 vers Bordeaux
61,20,Vehicules Legers,485.0,8,N89 vers Bordeaux
62,20,PL locaux,22.63,8,N89 vers Bordeaux
63,21,PL en transit,6.44,8,N89 vers Bordeaux
64,21,Vehicules Legers,258.0,8,N89 vers Bordeaux
65,21,PL locaux,16.56,8,N89 vers Bordeaux
66,22,PL en transit,4.76,8,N89 vers Bordeaux
67,22,Vehicules Legers,156.0,8,N89 vers Bordeaux
68,22,PL locaux,12.24,8,N89 vers Bordeaux
69,23,PL en transit,5.18,8,N89 vers Bordeaux
70,23,Vehicules Legers,107.0,8,N89 vers Bordeaux
71,23,PL locaux,8.82,8,N89 vers Bordeaux
0,0,PL en transit,25.2,9,A62 vers Toulouse
1,0,Vehicules Legers,70.0,9,A62 vers Toulouse
2,0,PL locaux,19.8,9,A62 vers Toulouse
3,1,PL en transit,30.38,9,A62 vers Toulouse
4,1,Vehicules Legers,43.0,9,A62 vers Toulouse
5,1,PL locaux,18.62,9,A62 vers Toulouse
6,2,PL en transit,19.36,9,A62 vers Toulouse
7,2,Vehicules Legers,36.0,9,A62 vers Toulouse
8,2,PL locaux,24.64,9,A62 vers Toulouse
9,3,PL en transit,17.5,9,A62 vers Toulouse
10,3,Vehicules Legers,41.0,9,A62 vers Toulouse
11,3,PL locaux,32.5,9,A62 vers Toulouse
12,4,PL en transit,24.12,9,A62 vers Toulouse
13,4,Vehicules Legers,90.0,9,A62 vers Toulouse
14,4,PL locaux,42.879999999999995,9,A62 vers Toulouse
15,5,PL en transit,30.72,9,A62 vers Toulouse
16,5,Vehicules Legers,232.0,9,A62 vers Toulouse
17,5,PL locaux,65.28,9,A62 vers Toulouse
18,6,PL en transit,66.3,9,A62 vers Toulouse
19,6,Vehicules Legers,1008.0,9,A62 vers Toulouse
20,6,PL locaux,103.7,9,A62 vers Toulouse
21,7,PL en transit,33.2,9,A62 vers Toulouse
22,7,Vehicules Legers,1330.0,9,A62 vers Toulouse
23,7,PL locaux,132.8,9,A62 vers Toulouse
24,8,PL en transit,29.19,9,A62 vers Toulouse
25,8,Vehicules Legers,1288.0,9,A62 vers Toulouse
26,8,PL locaux,109.81,9,A62 vers Toulouse
27,9,PL en transit,47.32,9,A62 vers Toulouse
28,9,Vehicules Legers,1162.0,9,A62 vers Toulouse
29,9,PL locaux,121.68,9,A62 vers Toulouse
30,10,PL en transit,49.28,9,A62 vers Toulouse
31,10,Vehicules Legers,1052.0,9,A62 vers Toulouse
32,10,PL locaux,126.72,9,A62 vers Toulouse
33,11,PL en transit,48.5,9,A62 vers Toulouse
34,11,Vehicules Legers,982.0,9,A62 vers Toulouse
35,11,PL locaux,145.5,9,A62 vers Toulouse
36,12,PL en transit,45.5,9,A62 vers Toulouse
37,12,Vehicules Legers,912.0,9,A62 vers Toulouse
38,12,PL locaux,129.5,9,A62 vers Toulouse
39,13,PL en transit,56.1,9,A62 vers Toulouse
40,13,Vehicules Legers,1005.0,9,A62 vers Toulouse
41,13,PL locaux,130.9,9,A62 vers Toulouse
42,14,PL en transit,52.38,9,A62 vers Toulouse
43,14,Vehicules Legers,1014.0,9,A62 vers Toulouse
44,14,PL locaux,141.62,9,A62 vers Toulouse
45,15,PL en transit,52.92,9,A62 vers Toulouse
46,15,Vehicules Legers,1090.0,9,A62 vers Toulouse
47,15,PL locaux,136.07999999999998,9,A62 vers Toulouse
48,16,PL en transit,50.84,9,A62 vers Toulouse
49,16,Vehicules Legers,1200.0,9,A62 vers Toulouse
50,16,PL locaux,113.16,9,A62 vers Toulouse
51,17,PL en transit,50.75,9,A62 vers Toulouse
52,17,Vehicules Legers,1330.0,9,A62 vers Toulouse
53,17,PL locaux,94.25,9,A62 vers Toulouse
54,18,PL en transit,42.92,9,A62 vers Toulouse
55,18,Vehicules Legers,1274.0,9,A62 vers Toulouse
56,18,PL locaux,73.08,9,A62 vers Toulouse
57,19,PL en transit,41.6,9,A62 vers Toulouse
58,19,Vehicules Legers,1075.0,9,A62 vers Toulouse
59,19,PL locaux,62.4,9,A62 vers Toulouse
60,20,PL en transit,34.56,9,A62 vers Toulouse
61,20,Vehicules Legers,634.0,9,A62 vers Toulouse
62,20,PL locaux,37.44,9,A62 vers Toulouse
63,21,PL en transit,39.06,9,A62 vers Toulouse
64,21,Vehicules Legers,335.0,9,A62 vers Toulouse
65,21,PL locaux,23.939999999999998,9,A62 vers Toulouse
66,22,PL en transit,52.44,9,A62 vers Toulouse
67,22,Vehicules Legers,196.0,9,A62 vers Toulouse
68,22,PL locaux,23.560000000000002,9,A62 vers Toulouse
69,23,PL en transit,31.11,9,A62 vers Toulouse
70,23,Vehicules Legers,130.0,9,A62 vers Toulouse
71,23,PL locaux,29.89,9,A62 vers Toulouse
0,0,PL en transit,19.38,10,A62 vers Bordeaux
1,0,Vehicules Legers,92.0,10,A62 vers Bordeaux
2,0,PL locaux,18.62,10,A62 vers Bordeaux
3,1,PL en transit,27.900000000000002,10,A62 vers Bordeaux
4,1,Vehicules Legers,71.0,10,A62 vers Bordeaux
5,1,PL locaux,34.099999999999994,10,A62 vers Bordeaux
6,2,PL en transit,25.85,10,A62 vers Bordeaux
7,2,Vehicules Legers,55.0,10,A62 vers Bordeaux
8,2,PL locaux,29.15,10,A62 vers Bordeaux
9,3,PL en transit,22.04,10,A62 vers Bordeaux
10,3,Vehicules Legers,33.0,10,A62 vers Bordeaux
11,3,PL locaux,35.96,10,A62 vers Bordeaux
12,4,PL en transit,20.16,10,A62 vers Bordeaux
13,4,Vehicules Legers,60.0,10,A62 vers Bordeaux
14,4,PL locaux,42.84,10,A62 vers Bordeaux
15,5,PL en transit,47.6,10,A62 vers Bordeaux
16,5,Vehicules Legers,153.0,10,A62 vers Bordeaux
17,5,PL locaux,71.4,10,A62 vers Bordeaux
18,6,PL en transit,66.6,10,A62 vers Bordeaux
19,6,Vehicules Legers,520.0,10,A62 vers Bordeaux
20,6,PL locaux,118.4,10,A62 vers Bordeaux
21,7,PL en transit,27.6,10,A62 vers Bordeaux
22,7,Vehicules Legers,1019.0,10,A62 vers Bordeaux
23,7,PL locaux,110.4,10,A62 vers Bordeaux
24,8,PL en transit,28.8,10,A62 vers Bordeaux
25,8,Vehicules Legers,1190.0,10,A62 vers Bordeaux
26,8,PL locaux,91.2,10,A62 vers Bordeaux
27,9,PL en transit,46.69,10,A62 vers Bordeaux
28,9,Vehicules Legers,1061.0,10,A62 vers Bordeaux
29,9,PL locaux,156.31,10,A62 vers Bordeaux
30,10,PL en transit,53.68,10,A62 vers Bordeaux
31,10,Vehicules Legers,970.0,10,A62 vers Bordeaux
32,10,PL locaux,190.32,10,A62 vers Bordeaux
33,11,PL en transit,46.86,10,A62 vers Bordeaux
34,11,Vehicules Legers,939.0,10,A62 vers Bordeaux
35,11,PL locaux,166.14,10,A62 vers Bordeaux
36,12,PL en transit,51.03,10,A62 vers Bordeaux
37,12,Vehicules Legers,933.0,10,A62 vers Bordeaux
38,12,PL locaux,137.97,10,A62 vers Bordeaux
39,13,PL en transit,42.93,10,A62 vers Bordeaux
40,13,Vehicules Legers,1000.0,10,A62 vers Bordeaux
41,13,PL locaux,116.07,10,A62 vers Bordeaux
42,14,PL en transit,51.52,10,A62 vers Bordeaux
43,14,Vehicules Legers,1140.0,10,A62 vers Bordeaux
44,14,PL locaux,132.48,10,A62 vers Bordeaux
45,15,PL en transit,56.84,10,A62 vers Bordeaux
46,15,Vehicules Legers,1342.0,10,A62 vers Bordeaux
47,15,PL locaux,139.16,10,A62 vers Bordeaux
48,16,PL en transit,56.76,10,A62 vers Bordeaux
49,16,Vehicules Legers,1705.0,10,A62 vers Bordeaux
50,16,PL locaux,115.24000000000001,10,A62 vers Bordeaux
51,17,PL en transit,46.58,10,A62 vers Bordeaux
52,17,Vehicules Legers,1768.0,10,A62 vers Bordeaux
53,17,PL locaux,90.42,10,A62 vers Bordeaux
54,18,PL en transit,40.0,10,A62 vers Bordeaux
55,18,Vehicules Legers,1634.0,10,A62 vers Bordeaux
56,18,PL locaux,85.0,10,A62 vers Bordeaux
57,19,PL en transit,56.5,10,A62 vers Bordeaux
58,19,Vehicules Legers,1184.0,10,A62 vers Bordeaux
59,19,PL locaux,56.5,10,A62 vers Bordeaux
60,20,PL en transit,50.4,10,A62 vers Bordeaux
61,20,Vehicules Legers,613.0,10,A62 vers Bordeaux
62,20,PL locaux,39.6,10,A62 vers Bordeaux
63,21,PL en transit,34.45,10,A62 vers Bordeaux
64,21,Vehicules Legers,368.0,10,A62 vers Bordeaux
65,21,PL locaux,30.549999999999997,10,A62 vers Bordeaux
66,22,PL en transit,31.11,10,A62 vers Bordeaux
67,22,Vehicules Legers,290.0,10,A62 vers Bordeaux
68,22,PL locaux,19.89,10,A62 vers Bordeaux
69,23,PL en transit,24.96,10,A62 vers Bordeaux
70,23,Vehicules Legers,228.0,10,A62 vers Bordeaux
71,23,PL locaux,23.04,10,A62 vers Bordeaux
0,0,PL en transit,63.800000000000004,18,A660 vers Arcachon
1,0,PL locaux,52.199999999999996,18,A660 vers Arcachon
2,1,PL en transit,65.88,18,A660 vers Arcachon
3,1,PL locaux,42.120000000000005,18,A660 vers Arcachon
4,2,PL en transit,68.4,18,A660 vers Arcachon
5,2,PL locaux,51.599999999999994,18,A660 vers Arcachon
6,3,PL en transit,79.8,18,A660 vers Arcachon
7,3,PL locaux,60.2,18,A660 vers Arcachon
8,4,PL en transit,96.25,18,A660 vers Arcachon
9,4,PL locaux,78.75,18,A660 vers Arcachon
10,5,PL en transit,142.04,18,A660 vers Arcachon
11,5,PL locaux,125.96000000000001,18,A660 vers Arcachon
12,6,PL en transit,190.12,18,A660 vers Arcachon
