,heure,type,nb_pl,cam_num,cam_nom
13,6,PL locaux,197.88,18,A660 vers Arcachon
14,7,PL en transit,94.18,18,A660 vers Arcachon
15,7,PL locaux,182.82,18,A660 vers Arcachon
16,8,PL en transit,73.28,18,A660 vers Arcachon
17,8,PL locaux,155.72,18,A660 vers Arcachon
18,9,PL en transit,161.28,18,A660 vers Arcachon
19,9,PL locaux,222.72,18,A660 vers Arcachon
20,10,PL en transit,273.0,18,A660 vers Arcachon
21,10,PL locaux,273.0,18,A660 vers Arcachon
22,11,PL en transit,217.12,18,A660 vers Arcachon
23,11,PL locaux,254.88,18,A660 vers Arcachon
24,12,PL en transit,224.4,18,A660 vers Arcachon
25,12,PL locaux,215.6,18,A660 vers Arcachon
26,13,PL en transit,220.02,18,A660 vers Arcachon
27,13,PL locaux,165.98,18,A660 vers Arcachon
28,14,PL en transit,196.56,18,A660 vers Arcachon
29,14,PL locaux,181.44,18,A660 vers Arcachon
30,15,PL en transit,202.99,18,A660 vers Arcachon
31,15,PL locaux,180.01,18,A660 vers Arcachon
32,16,PL en transit,184.8,18,A660 vers Arcachon
33,16,PL locaux,151.2,18,A660 vers Arcachon
34,17,PL en transit,147.84,18,A660 vers Arcachon
35,17,PL locaux,116.16,18,A660 vers Arcachon
36,18,PL en transit,133.5,18,A660 vers Arcachon
37,18,PL locaux,133.5,18,A660 vers Arcachon
38,19,PL en transit,145.6,18,A660 vers Arcachon
39,19,PL locaux,114.4,18,A660 vers Arcachon
40,20,PL en transit,140.70000000000002,18,A660 vers Arcachon
41,20,PL locaux,69.29999999999998,18,A660 vers Arcachon
42,21,PL en transit,116.64,18,A660 vers Arcachon
43,21,PL locaux,45.36,18,A660 vers Arcachon
44,22,PL en transit,97.3,18,A660 vers Arcachon
45,22,PL locaux,41.7,18,A660 vers Arcachon
46,23,PL en transit,76.23,18,A660 vers Arcachon
47,23,PL locaux,44.769999999999996,18,A660 vers Arcachon
0,0,PL en transit,100.2,19,A660 vers Bordeaux
1,0,PL locaux,66.8,19,A660 vers Bordeaux
2,1,PL en transit,108.75,19,A660 vers Bordeaux
3,1,PL locaux,36.25,19,A660 vers Bordeaux
4,2,PL en transit,82.84,19,A660 vers Bordeaux
5,2,PL locaux,26.159999999999997,19,A660 vers Bordeaux
6,3,PL en transit,74.25,19,A660 vers Bordeaux
7,3,PL locaux,24.75,19,A660 vers Bordeaux
8,4,PL en transit,88.33,19,A660 vers Bordeaux
9,4,PL locaux,32.67,19,A660 vers Bordeaux
10,5,PL en transit,126.72,19,A660 vers Bordeaux
11,5,PL locaux,65.28,19,A660 vers Bordeaux
12,6,PL en transit,163.84,19,A660 vers Bordeaux
13,6,PL locaux,92.16,19,A660 vers Bordeaux
14,7,PL en transit,121.92,19,A660 vers Bordeaux
15,7,PL locaux,132.07999999999998,19,A660 vers Bordeaux
16,8,PL en transit,136.16,19,A660 vers Bordeaux
17,8,PL locaux,159.84,19,A660 vers Bordeaux
18,9,PL en transit,212.0,19,A660 vers Bordeaux
19,9,PL locaux,212.0,19,A660 vers Bordeaux
20,10,PL en transit,229.92000000000002,19,A660 vers Bordeaux
21,10,PL locaux,249.07999999999998,19,A660 vers Bordeaux
22,11,PL en transit,233.59,19,A660 vers Bordeaux
23,11,PL locaux,263.40999999999997,19,A660 vers Bordeaux
24,12,PL en transit,244.08,19,A660 vers Bordeaux
25,12,PL locaux,207.92,19,A660 vers Bordeaux
26,13,PL en transit,235.62,19,A660 vers Bordeaux
27,13,PL locaux,226.38,19,A660 vers Bordeaux
28,14,PL en transit,235.62,19,A660 vers Bordeaux
29,14,PL locaux,226.38,19,A660 vers Bordeaux
30,15,PL en transit,230.0,19,A660 vers Bordeaux
31,15,PL locaux,230.0,19,A660 vers Bordeaux
32,16,PL en transit,193.44,19,A660 vers Bordeaux
33,16,PL locaux,209.56,19,A660 vers Bordeaux
34,17,PL en transit,130.0,19,A660 vers Bordeaux
35,17,PL locaux,195.0,19,A660 vers Bordeaux
36,18,PL en transit,153.5,19,A660 vers Bordeaux
37,18,PL locaux,153.5,19,A660 vers Bordeaux
38,19,PL en transit,205.02,19,A660 vers Bordeaux
39,19,PL locaux,100.97999999999999,19,A660 vers Bordeaux
40,20,PL en transit,218.3,19,A660 vers Bordeaux
41,20,PL locaux,76.69999999999999,19,A660 vers Bordeaux
42,21,PL en transit,164.98,19,A660 vers Bordeaux
43,21,PL locaux,61.02000000000001,19,A660 vers Bordeaux
44,22,PL en transit,129.75,19,A660 vers Bordeaux
45,22,PL locaux,43.25,19,A660 vers Bordeaux
46,23,PL en transit,102.2,19,A660 vers Bordeaux
47,23,PL locaux,37.8,19,A660 vers Bordeaux
0,0,PL en transit,44.160000000000004,13,A63 vers Bayonne
1,0,Vehicules Legers,44.0,13,A63 vers Bayonne
2,0,PL locaux,47.839999999999996,13,A63 vers Bayonne
3,1,PL en transit,49.980000000000004,13,A63 vers Bayonne
4,1,Vehicules Legers,34.0,13,A63 vers Bayonne
5,1,PL locaux,48.019999999999996,13,A63 vers Bayonne
6,2,PL en transit,50.88,13,A63 vers Bayonne
7,2,Vehicules Legers,30.0,13,A63 vers Bayonne
8,2,PL locaux,45.12,13,A63 vers Bayonne
9,3,PL en transit,61.480000000000004,13,A63 vers Bayonne
10,3,Vehicules Legers,22.0,13,A63 vers Bayonne
11,3,PL locaux,54.519999999999996,13,A63 vers Bayonne
12,4,PL en transit,75.06,13,A63 vers Bayonne
13,4,Vehicules Legers,27.0,13,A63 vers Bayonne
14,4,PL locaux,63.94,13,A63 vers Bayonne
15,5,PL en transit,115.5,13,A63 vers Bayonne
16,5,Vehicules Legers,44.0,13,A63 vers Bayonne
17,5,PL locaux,94.5,13,A63 vers Bayonne
18,6,PL en transit,148.41,13,A63 vers Bayonne
19,6,Vehicules Legers,128.0,13,A63 vers Bayonne
20,6,PL locaux,142.59,13,A63 vers Bayonne
21,7,PL en transit,143.35,13,A63 vers Bayonne
22,7,Vehicules Legers,296.0,13,A63 vers Bayonne
23,7,PL locaux,161.65,13,A63 vers Bayonne
24,8,PL en transit,78.69,13,A63 vers Bayonne
25,8,Vehicules Legers,352.0,13,A63 vers Bayonne
26,8,PL locaux,104.31,13,A63 vers Bayonne
27,9,PL en transit,86.0,13,A63 vers Bayonne
28,9,Vehicules Legers,354.0,13,A63 vers Bayonne
29,9,PL locaux,114.0,13,A63 vers Bayonne
30,10,PL en transit,206.96,13,A63 vers Bayonne
31,10,Vehicules Legers,396.0,13,A63 vers Bayonne
32,10,PL locaux,191.04,13,A63 vers Bayonne
33,11,PL en transit,239.12,13,A63 vers Bayonne
34,11,Vehicules Legers,346.0,13,A63 vers Bayonne
35,11,PL locaux,187.88,13,A63 vers Bayonne
36,12,PL en transit,197.37,13,A63 vers Bayonne
37,12,Vehicules Legers,290.0,13,A63 vers Bayonne
38,12,PL locaux,189.63,13,A63 vers Bayonne
39,13,PL en transit,196.08,13,A63 vers Bayonne
40,13,Vehicules Legers,306.0,13,A63 vers Bayonne
41,13,PL locaux,147.92,13,A63 vers Bayonne
42,14,PL en transit,200.97,13,A63 vers Bayonne
43,14,Vehicules Legers,351.0,13,A63 vers Bayonne
44,14,PL locaux,118.03,13,A63 vers Bayonne
45,15,PL en transit,191.75,13,A63 vers Bayonne
46,15,Vehicules Legers,407.0,13,A63 vers Bayonne
47,15,PL locaux,133.25,13,A63 vers Bayonne
48,16,PL en transit,189.98,13,A63 vers Bayonne
49,16,Vehicules Legers,443.0,13,A63 vers Bayonne
50,16,PL locaux,132.02,13,A63 vers Bayonne
51,17,PL en transit,154.58,13,A63 vers Bayonne
52,17,Vehicules Legers,472.0,13,A63 vers Bayonne
53,17,PL locaux,107.41999999999999,13,A63 vers Bayonne
54,18,PL en transit,133.2,13,A63 vers Bayonne
55,18,Vehicules Legers,454.0,13,A63 vers Bayonne
56,18,PL locaux,88.80000000000001,13,A63 vers Bayonne
57,19,PL en transit,116.10000000000001,13,A63 vers Bayonne
58,19,Vehicules Legers,367.0,13,A63 vers Bayonne
59,19,PL locaux,98.89999999999999,13,A63 vers Bayonne
60,20,PL en transit,110.58,13,A63 vers Bayonne
61,20,Vehicules Legers,219.0,13,A63 vers Bayonne
62,20,PL locaux,83.42,13,A63 vers Bayonne
63,21,PL en transit,90.24,13,A63 vers Bayonne
64,21,Vehicules Legers,146.0,13,A63 vers Bayonne
65,21,PL locaux,50.760000000000005,13,A63 vers Bayonne
66,22,PL en transit,71.04,13,A63 vers Bayonne
67,22,Vehicules Legers,119.0,13,A63 vers Bayonne
68,22,PL locaux,39.959999999999994,13,A63 vers Bayonne
69,23,PL en transit,65.65,13,A63 vers Bayonne
70,23,Vehicules Legers,85.0,13,A63 vers Bayonne
71,23,PL locaux,35.349999999999994,13,A63 vers Bayonne
0,0,PL en transit,129.6,15,A63 vers Bordeaux
1,0,Vehicules Legers,33.0,15,A63 vers Bordeaux
2,0,PL locaux,32.400000000000006,15,A63 vers Bordeaux
3,1,PL en transit,95.94,15,A63 vers Bordeaux
4,1,Vehicules Legers,22.0,15,A63 vers Bordeaux
5,1,PL locaux,27.060000000000002,15,A63 vers Bordeaux
6,2,PL en transit,70.5,15,A63 vers Bordeaux
7,2,Vehicules Legers,19.0,15,A63 vers Bordeaux
8,2,PL locaux,23.5,15,A63 vers Bordeaux
9,3,PL en transit,59.25,15,A63 vers Bordeaux
10,3,Vehicules Legers,20.0,15,A63 vers Bordeaux
11,3,PL locaux,19.75,15,A63 vers Bordeaux
12,4,PL en transit,81.0,15,A63 vers Bordeaux
13,4,Vehicules Legers,30.0,15,A63 vers Bordeaux
14,4,PL locaux,27.0,15,A63 vers Bordeaux
15,5,PL en transit,113.25,15,A63 vers Bordeaux
16,5,Vehicules Legers,56.0,15,A63 vers Bordeaux
17,5,PL locaux,37.75,15,A63 vers Bordeaux
18,6,PL en transit,125.29,15,A63 vers Bordeaux
19,6,Vehicules Legers,154.0,15,A63 vers Bordeaux
20,6,PL locaux,61.709999999999994,15,A63 vers Bordeaux
21,7,PL en transit,126.0,15,A63 vers Bordeaux
22,7,Vehicules Legers,289.0,15,A63 vers Bordeaux
23,7,PL locaux,84.0,15,A63 vers Bordeaux
24,8,PL en transit,149.27,15,A63 vers Bordeaux
25,8,Vehicules Legers,341.0,15,A63 vers Bordeaux
26,8,PL locaux,103.72999999999999,15,A63 vers Bordeaux
27,9,PL en transit,200.1,15,A63 vers Bordeaux
28,9,Vehicules Legers,360.0,15,A63 vers Bordeaux
29,9,PL locaux,144.9,15,A63 vers Bordeaux
30,10,PL en transit,204.05,15,A63 vers Bordeaux
31,10,Vehicules Legers,346.0,15,A63 vers Bordeaux
32,10,PL locaux,166.95,15,A63 vers Bordeaux
33,11,PL en transit,229.8,15,A63 vers Bordeaux
34,11,Vehicules Legers,335.0,15,A63 vers Bordeaux
35,11,PL locaux,153.2,15,A63 vers Bordeaux
36,12,PL en transit,235.62,15,A63 vers Bordeaux
37,12,Vehicules Legers,301.0,15,A63 vers Bordeaux
38,12,PL locaux,138.38,15,A63 vers Bordeaux
39,13,PL en transit,222.65,15,A63 vers Bordeaux
40,13,Vehicules Legers,307.0,15,A63 vers Bordeaux
41,13,PL locaux,142.35,15,A63 vers Bordeaux
42,14,PL en transit,216.6,15,A63 vers Bordeaux
43,14,Vehicules Legers,359.0,15,A63 vers Bordeaux
44,14,PL locaux,144.4,15,A63 vers Bordeaux
45,15,PL en transit,204.14000000000001,15,A63 vers Bordeaux
46,15,Vehicules Legers,401.0,15,A63 vers Bordeaux
47,15,PL locaux,141.85999999999999,15,A63 vers Bordeaux
48,16,PL en transit,187.92000000000002,15,A63 vers Bordeaux
49,16,Vehicules Legers,424.0,15,A63 vers Bordeaux
50,16,PL locaux,160.07999999999998,15,A63 vers Bordeaux
51,17,PL en transit,171.19,15,A63 vers Bordeaux
52,17,Vehicules Legers,446.0,15,A63 vers Bordeaux
53,17,PL locaux,151.81,15,A63 vers Bordeaux
54,18,PL en transit,199.47,15,A63 vers Bordeaux
55,18,Vehicules Legers,405.0,15,A63 vers Bordeaux
56,18,PL locaux,127.53,15,A63 vers Bordeaux
57,19,PL en transit,228.75,15,A63 vers Bordeaux
58,19,Vehicules Legers,305.0,15,A63 vers Bordeaux
59,19,PL locaux,76.25,15,A63 vers Bordeaux
60,20,PL en transit,199.5,15,A63 vers Bordeaux
61,20,Vehicules Legers,156.0,15,A63 vers Bordeaux
62,20,PL locaux,66.5,15,A63 vers Bordeaux
63,21,PL en transit,151.70000000000002,15,A63 vers Bordeaux
64,21,Vehicules Legers,86.0,15,A63 vers Bordeaux
65,21,PL locaux,53.29999999999998,15,A63 vers Bordeaux
66,22,PL en transit,121.60000000000001,15,A63 vers Bordeaux
67,22,Vehicules Legers,62.0,15,A63 vers Bordeaux
68,22,PL locaux,38.39999999999999,15,A63 vers Bordeaux
69,23,PL en transit,92.3,15,A63 vers Bordeaux
70,23,Vehicules Legers,48.0,15,A63 vers Bordeaux
71,23,PL locaux,37.7,15,A63 vers Bordeaux
0,0,PL en transit,84.23738872403561,20,N10 vers Paris
1,0,Vehicules Legers,181.0,20,N10 vers Paris
2,0,PL locaux,103.76261127596439,20,N10 vers Paris
3,1,PL en transit,126.02427637721757,20,N10 vers Paris
4,1,Vehicules Legers,155.0,20,N10 vers Paris
5,1,PL locaux,37.975723622782425,20,N10 vers Paris
6,2,PL en transit,101.47972972972975,20,N10 vers Paris
7,2,Vehicules Legers,95.0,20,N10 vers Paris
8,2,PL locaux,36.520270270270245,20,N10 vers Paris
9,3,PL en transit,88.6414662084765,20,N10 vers Paris
10,3,Vehicules Legers,86.0,20,N10 vers Paris
11,3,PL locaux,47.3585337915235,20,N10 vers Paris
12,4,PL en transit,84.36150234741784,20,N10 vers Paris
13,4,Vehicules Legers,106.0,20,N10 vers Paris
14,4,PL locaux,66.63849765258216,20,N10 vers Paris
15,5,PL en transit,112.1878787878788,20,N10 vers Paris
16,5,Vehicules Legers,226.0,20,N10 vers Paris
17,5,PL locaux,101.8121212121212,20,N10 vers Paris
18,6,PL en transit,158.98515769944345,20,N10 vers Paris
19,6,Vehicules Legers,580.0,20,N10 vers Paris
20,6,PL locaux,109.01484230055655,20,N10 vers Paris
21,7,PL en transit,117.01888888888887,20,N10 vers Paris
22,7,Vehicules Legers,1258.0,20,N10 vers Paris
23,7,PL locaux,123.98111111111113,20,N10 vers Paris
24,8,PL en transit,103.4063400576369,20,N10 vers Paris
25,8,Vehicules Legers,1510.0,20,N10 vers Paris
26,8,PL locaux,129.5936599423631,20,N10 vers Paris
27,9,PL en transit,165.4915641978839,20,N10 vers Paris
28,9,Vehicules Legers,1267.0,20,N10 vers Paris
29,9,PL locaux,182.5084358021161,20,N10 vers Paris
30,10,PL en transit,223.07640449438202,20,N10 vers Paris
31,10,Vehicules Legers,1214.0,20,N10 vers Paris
32,10,PL locaux,200.92359550561798,20,N10 vers Paris
33,11,PL en transit,249.57482054113748,20,N10 vers Paris
34,11,Vehicules Legers,1441.0,20,N10 vers Paris
35,11,PL locaux,215.42517945886252,20,N10 vers Paris
36,12,PL en transit,246.68994330050734,20,N10 vers Paris
37,12,Vehicules Legers,1652.0,20,N10 vers Paris
38,12,PL locaux,184.31005669949266,20,N10 vers Paris
39,13,PL en transit,237.77354709418844,20,N10 vers Paris
40,13,Vehicules Legers,1668.0,20,N10 vers Paris
41,13,PL locaux,175.22645290581156,20,N10 vers Paris
42,14,PL en transit,220.18533886583683,20,N10 vers Paris
43,14,Vehicules Legers,2008.0,20,N10 vers Paris
44,14,PL locaux,194.81466113416317,20,N10 vers Paris
45,15,PL en transit,212.23998839233894,20,N10 vers Paris
46,15,Vehicules Legers,2394.0,20,N10 vers Paris
47,15,PL locaux,194.76001160766106,20,N10 vers Paris
48,16,PL en transit,195.56107382550334,20,N10 vers Paris
49,16,Vehicules Legers,3299.0,20,N10 vers Paris
50,16,PL locaux,160.43892617449666,20,N10 vers Paris
51,17,PL en transit,150.75907848496675,20,N10 vers Paris
52,17,Vehicules Legers,3676.0,20,N10 vers Paris
53,17,PL locaux,130.24092151503325,20,N10 vers Paris
54,18,PL en transit,158.73309608540927,20,N10 vers Paris
55,18,Vehicules Legers,3161.0,20,N10 vers Paris
56,18,PL locaux,129.26690391459073,20,N10 vers Paris
57,19,PL en transit,217.31184834123226,20,N10 vers Paris
58,19,Vehicules Legers,2262.0,20,N10 vers Paris
59,19,PL locaux,138.68815165876774,20,N10 vers Paris
60,20,PL en transit,199.4039580908032,20,N10 vers Paris
61,20,Vehicules Legers,1320.0,20,N10 vers Paris
62,20,PL locaux,112.5960419091968,20,N10 vers Paris
63,21,PL en transit,202.5624678663239,20,N10 vers Paris
64,21,Vehicules Legers,743.0,20,N10 vers Paris
65,21,PL locaux,53.437532133676086,20,N10 vers Paris
66,22,PL en transit,154.23268870867122,20,N10 vers Paris
67,22,Vehicules Legers,607.0,20,N10 vers Paris
68,22,PL locaux,42.76731129132878,20,N10 vers Paris
69,23,PL en transit,131.3123209169054,20,N10 vers Paris
70,23,Vehicules Legers,403.0,20,N10 vers Paris
71,23,PL locaux,39.687679083094594,20,N10 vers Paris
0,0,PL en transit,52.69009584664536,21,N10 vers Bordeaux
1,0,Vehicules Legers,130.0,21,N10 vers Bordeaux
2,0,PL locaux,23.309904153354637,21,N10 vers Bordeaux
3,1,PL en transit,55.029661016949134,21,N10 vers Bordeaux
4,1,Vehicules Legers,110.0,21,N10 vers Bordeaux
5,1,PL locaux,25.970338983050866,21,N10 vers Bordeaux
6,2,PL en transit,54.13034188034189,21,N10 vers Bordeaux
7,2,Vehicules Legers,130.0,21,N10 vers Bordeaux
8,2,PL locaux,43.86965811965811,21,N10 vers Bordeaux
9,3,PL en transit,69.76186213070726,21,N10 vers Bordeaux
10,3,Vehicules Legers,206.0,21,N10 vers Bordeaux
11,3,PL locaux,51.23813786929274,21,N10 vers Bordeaux
12,4,PL en transit,95.58991373589913,21,N10 vers Bordeaux
13,4,Vehicules Legers,389.0,21,N10 vers Bordeaux
14,4,PL locaux,63.41008626410087,21,N10 vers Bordeaux
15,5,PL en transit,143.92913752913753,21,N10 vers Bordeaux
16,5,Vehicules Legers,1014.0,21,N10 vers Bordeaux
17,5,PL locaux,115.07086247086247,21,N10 vers Bordeaux
18,6,PL en transit,147.3475917817447,21,N10 vers Bordeaux
19,6,Vehicules Legers,2780.0,21,N10 vers Bordeaux
20,6,PL locaux,159.6524082182553,21,N10 vers Bordeaux
21,7,PL en transit,92.31292517006803,21,N10 vers Bordeaux
22,7,Vehicules Legers,2122.0,21,N10 vers Bordeaux
23,7,PL locaux,137.687074829932,21,N10 vers Bordeaux
24,8,PL en transit,79.22861586314153,21,N10 vers Bordeaux
25,8,Vehicules Legers,1821.0,21,N10 vers Bordeaux
26,8,PL locaux,119.77138413685847,21,N10 vers Bordeaux
27,9,PL en transit,151.22440220723485,21,N10 vers Bordeaux
28,9,Vehicules Legers,1607.0,21,N10 vers Bordeaux
29,9,PL locaux,162.77559779276515,21,N10 vers Bordeaux
30,10,PL en transit,162.1792852816475,21,N10 vers Bordeaux
31,10,Vehicules Legers,1517.0,21,N10 vers Bordeaux
32,10,PL locaux,169.8207147183525,21,N10 vers Bordeaux
33,11,PL en transit,155.93712212817408,21,N10 vers Bordeaux
34,11,Vehicules Legers,1380.0,21,N10 vers Bordeaux
35,11,PL locaux,154.06287787182592,21,N10 vers Bordeaux
36,12,PL en transit,170.76589595375725,21,N10 vers Bordeaux
37,12,Vehicules Legers,1280.0,21,N10 vers Bordeaux
38,12,PL locaux,132.23410404624275,21,N10 vers Bordeaux
39,13,PL en transit,170.69654754694125,21,N10 vers Bordeaux
40,13,Vehicules Legers,1468.0,21,N10 vers Bordeaux
41,13,PL locaux,134.30345245305875,21,N10 vers Bordeaux
42,14,PL en transit,141.4825174825175,21,N10 vers Bordeaux
43,14,Vehicules Legers,1331.0,21,N10 vers Bordeaux
44,14,PL locaux,139.5174825174825,21,N10 vers Bordeaux
45,15,PL en transit,131.97198795180725,21,N10 vers Bordeaux
46,15,Vehicules Legers,1281.0,21,N10 vers Bordeaux
47,15,PL locaux,135.02801204819275,21,N10 vers Bordeaux
48,16,PL en transit,126.4356074425392,21,N10 vers Bordeaux
49,16,Vehicules Legers,1362.0,21,N10 vers Bordeaux
50,16,PL locaux,113.5643925574608,21,N10 vers Bordeaux
51,17,PL en transit,94.75314979001398,21,N10 vers Bordeaux
52,17,Vehicules Legers,1523.0,21,N10 vers Bordeaux
53,17,PL locaux,101.24685020998602,21,N10 vers Bordeaux
54,18,PL en transit,95.93113141250879,21,N10 vers Bordeaux
55,18,Vehicules Legers,1495.0,21,N10 vers Bordeaux
56,18,PL locaux,91.06886858749121,21,N10 vers Bordeaux
57,19,PL en transit,113.1673953778888,21,N10 vers Bordeaux
58,19,Vehicules Legers,1235.0,21,N10 vers Bordeaux
59,19,PL locaux,67.8326046221112,21,N10 vers Bordeaux
60,20,PL en transit,102.55562784645412,21,N10 vers Bordeaux
61,20,Vehicules Legers,745.0,21,N10 vers Bordeaux
62,20,PL locaux,54.444372153545885,21,N10 vers Bordeaux
63,21,PL en transit,83.96407185628743,21,N10 vers Bordeaux
64,21,Vehicules Legers,442.0,21,N10 vers Bordeaux
65,21,PL locaux,42.03592814371257,21,N10 vers Bordeaux
66,22,PL en transit,71.8820512820513,21,N10 vers Bordeaux
67,22,Vehicules Legers,300.0,21,N10 vers Bordeaux
68,22,PL locaux,35.11794871794871,21,N10 vers Bordeaux
69,23,PL en transit,57.72330097087379,21,N10 vers Bordeaux
70,23,Vehicules Legers,211.0,21,N10 vers Bordeaux
71,23,PL locaux,34.27669902912621,21,N10 vers Bordeaux
